_id,Composition,Reference,Is_Amorphous?,Casting,Type,Size_Measure,Size1,Size2,Characterization,From,Tg_[K],Tl_[K],DOI,Dmax_[mm],Tx_[K],Tm_[K],Melting,Environment,Sigma_[Mpa],Zmax_[mm],E_[GPA],Possion's_Ratio,v,Rc_[K/s],Fracture_Strength_[MPa],G_[GPa],Density_[g/cm^3]
60490a203e6da430a72118a5,Ag15Cu49Fe36,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118a6,Ag15Cu83Fe2,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118a7,Ag15Mg80Y5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118a8,Ag15Pd68.5Si16.5,"Gao, Y.-Q., Zheng, F.-Q., Liu, X., Ning, Y.-T.: Proc. 4th Int. Conf. Rapidly QuenchedMet., Sendai, Masumoto, T., Suzuki, K. (eds.), The Japan Institute of Metals 1 (1982) 727-730.",AM,Melt Spinning,Ribbon,Width X Thickness,3,0.05,XRD ,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a72118a9,Ag16Cu42Zr42,,,,,,,,,Lane,685.0,1232.0,10.1016/j.jallcom.2008.07.087,2.0,757.0,,,,,,,,,,,,
60490a203e6da430a72118aa,Ag16Cu42Zr42,"W. Zhang, F. Jia, Q.S. Zhang, A. Inoue, Mater. Sci. Eng. A 459 (2007) 330.",AM,Melt Casting,Rod,,,,,Carter,685.0,1232.0,10.1016/j.msea.2007.02.001,2.0,757.0,,,,,,,,,,,,
60490a203e6da430a72118ab,Ag16Cu42Zr42,,,,,,,,,Ben,685.0,1232.0,10.1016/j.jallcom.2008.07.087,2.0,757.0,,,,,,,,,,,,
60490a203e6da430a72118ac,Ag17Cu20Fe63,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118ad,Ag17Cu41Fe42,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118ae,Ag1Al19.8Co19.8Cu4.95Zr54.45,"Hua, N., Li, R., Wang, H., Wang, J., Li, Y., & Zhang, T. (2011). Formation and mechanical properties of Ni-free Zr-based bulk metallic glasses. Journal of Alloys and Compounds, 509, S175–S178.",AM,Melt Casting,Rod,,,,,Carter,739.0,1275.0,10.1016/j.jallcom.2011.01.078,10.0,813.0,,,,,,102.0,,,,,,
60490a203e6da430a72118af,Ag1Al7Cu49Zr43,"Sung, D.-S., Kwon, O.-J., Fleury, E., Kim, K.-B., Lee, J.-C., Kim, D.-H., Kim, Y.-C.: Metals and Materials International. 10 (2004) 575–579.",AM,Melt Casting,Rod,,,,,Carter,729.0,1170.0,10.1007/BF03027421,4.0,795.0,,,,,,,,,,,,
60490a203e6da430a72118b0,Ag1Al9.9Cu22.77Fe4.95Zr61.38,"Liu, Z., Chan, K. C., & Liu, L. (2009). Enhanced glass forming ability and plasticity of a Ni-free Zr-based bulk metallic glass. Journal of Alloys and Compounds, 487(1-2), 152–156.",AM,Melt Casting,Rod,,,,,Carter,656.0,1175.0,10.1016/j.jallcom.2009.08.030,4.0,753.0,,,,,,,,,,,,
60490a203e6da430a72118b1,Ag1Cu5P5Pd79Si10,"L. Liu, X. Zhao, C. Ma, S. Pang, T. Zhang, J. Non-Cryst. Solids 352 (2006)",AM,Melt Casting,Rod,,,,,Carter,614.0,1001.0,10.1016/j.jnoncrysol.2006.09.025,4.0,684.0,,,,,,,,,,,,
60490a203e6da430a72118b2,Ag1Cu5P5Pd79Si10,,,,,,,,,Lane,614.0,1001.0,10.1016/j.jallcom.2008.07.087,4.0,684.0,,,,,,,,,,,,
60490a203e6da430a72118b3,Ag1Cu5P5Pd79Si10,,,,,,,,,Ben,614.0,1001.0,10.1016/j.jallcom.2008.07.087,4.0,684.0,,,,,,,,,,,,
60490a203e6da430a72118b4,Ag1Gd10Mg74Ni15,"Peng, H., Li, S. S., Qi, Y. P., & Huang, T. Y. (2011). Mg–Ni–Gd–Ag bulk metallic glass with improved glass-forming ability and mechanical properties. Intermetallics, 19(7), 829–832.",AM,Melt Casting,Rod,,,,,Carter,442.0,791.0,10.1016/j.intermet.2010.11.029,3.0,483.0,,,,,,,,,,,,
60490a203e6da430a72118b5,Ag2.33Al14Co5Cu11.67La62Ni5,"Q.K. Jiang, G.Q. Zhang, L.Y. Chen, J.Z. Wu, H.G. Zhang, J.Z. Jiang, J.Alloys Comp. 424 (2006) 183. ",AM,Melt Casting,Rod,,,,,Carter,418.0,703.0,10.1016/j.jallcom.2006.07.109,20.0,491.0,,,,,,,,,,,,
60490a203e6da430a72118b6,Ag2.3Al14Co5Cu11.7La62Ni5,,,,,,,,,Lane,418.0,703.0,10.1016/j.jallcom.2008.07.087,20.0,491.0,,,,,,,,,,,,
60490a203e6da430a72118b7,Ag2.5Cu22.5Mg65Tb10,"Qin, W., Li, J., Kou, H., Gu, X., Xue, X., Zhou, L.: Intermetallics 17 (2009) 253–255.",AM,Melt Casting,Rod,,,,,Carter,428.0,729.0,10.1016/j.intermet.2008.08.011,7.0,496.0,674.0,,,,,,,,,,,
60490a203e6da430a72118b8,Ag2.67Al14Co4Cu13.33La62Ni4,"Q.K. Jiang, G.Q. Zhang, L.Y. Chen, J.Z. Wu, H.G. Zhang, J.Z. Jiang, J.Alloys Comp. 424 (2006) 183. ",AM,Melt Casting,Rod,,,,,Carter,415.0,708.0,10.1016/j.jallcom.2006.07.109,16.0,477.0,,,,,,,,,,,,
60490a203e6da430a72118b9,Ag2.7Al14Co4Cu13.3La62Ni4,,,,,,,,,Lane,415.0,708.0,10.1016/j.jallcom.2008.07.087,16.0,477.0,,,,,,,,,,,,
60490a203e6da430a72118ba,Ag20.9Pd62.6Si16.5,"Gao, Y.-Q., Zheng, F.-Q., Liu, X., Ning, Y.-T.: Proc. 4th Int. Conf. Rapidly QuenchedMet., Sendai, Masumoto, T., Suzuki, K. (eds.), The Japan Institute of Metals 1 (1982) 727-730.",CR,Melt Spinning,Ribbon,Width X Thickness,3,0.05,XRD ,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a72118bb,Ag20Al25La55,"Zhang, W., Jia, F., Inoue, A.: Materials Transactions 48 (2007) 68–73.",AM,Melt Casting,Rod,,,,,Carter,498.0,1059.0,10.2320/matertrans.48.68,,527.0,,,,,,,,,,,,
60490a203e6da430a72118bc,Ag20Ca50Mg30,,,,,,,,,Ben,418.6047,687.6397,10.1007/978-3-642-03481-7,,438.7047,,,,,,,,,,,,
60490a203e6da430a72118bd,Ag20Ca55Mg25,,,,,,,,,Ben,408.1395,661.8945,10.1007/978-3-642-03481-7,,432.3881,,,,,,,,,,,,
60490a203e6da430a72118be,Ag20Ca60Mg20,,,,,,,,,Ben,401.0,666.1158,10.1007/978-3-642-03481-7,4.0,441.1303,,,,,,,,,,,,
60490a203e6da430a72118bf,Ag20Ca60Mg20,"Amiya, K., Inoue, A.: Mater. Trans. JIM 43 (2002) 2578-2581.",AM,Melt Casting,Rod,,,,,Carter,401.0,,10.2320/matertrans.43.2578,4.0,435.0,654.0,,,,,,,,,,,
60490a203e6da430a72118c0,Ag20Ca65Mg15,,,,,,,,,Ben,388.3721,664.5798,10.1007/978-3-642-03481-7,,424.051,,,,,,,,,,,,
60490a203e6da430a72118c1,Ag20Ca70Mg10,,,,,,,,,Ben,377.907,673.9274,10.1007/978-3-642-03481-7,,418.8147,,,,,,,,,,,,
60490a203e6da430a72118c2,Ag20Ce10Cu70,"Inoue, A., Park, J., Masumoto, T.: Mater. Trans. JIM 35 (1994) 227-232. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,SEM  TEM  XRD ,Carter,,,10.2320/matertrans1989.35.227,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118c3,Ag20Ce3Cu77,"Inoue, A., Park, J., Masumoto, T.: Mater. Trans. JIM 35 (1994) 227-232. ",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,SEM  TEM  XRD ,Carter,,,10.2320/matertrans1989.35.227,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118c4,Ag20Ce4Cu76,"Inoue, A., Park, J., Masumoto, T.: Mater. Trans. JIM 35 (1994) 227-232. ",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,SEM  TEM  XRD ,Carter,,,10.2320/matertrans1989.35.227,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118c5,Ag20Ce5Cu75,"Inoue, A., Park, J., Masumoto, T.: Mater. Trans. JIM 35 (1994) 227-232. ",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,SEM  TEM  XRD ,Carter,,,10.2320/matertrans1989.35.227,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118c6,Ag20Ce6Cu74,"Inoue, A., Park, J., Masumoto, T.: Mater. Trans. JIM 35 (1994) 227-232. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,SEM  TEM  XRD ,Carter,,,10.2320/matertrans1989.35.227,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118c7,Ag20Cu20Ge60,"Mizutani, U., Sato, K., Sakamoto, I., Yonemitsu, K.: J. Phys. F 18 (1988) 1995-2007.",AM,Deposition,Thin Film,,,, EM  XRD,Carter,,,10.1088/0305-4608/18/9/018,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118c8,Ag20Cu30Zr50,,,,,,,,,Ben,669.0,,10.1007/978-3-642-03481-7,,,,,,,,,,,,,,
60490a203e6da430a72118c9,Ag20Cu35Zr45,,,,,,,,,Ben,680.0,,10.1007/978-3-642-03481-7,,,,,,,,,,,,,,
60490a203e6da430a72118ca,Ag20Cu40Ti10Zr30,,,,,,,,,Ben,677.0,1125.0,10.1016/j.jallcom.2008.07.087,3.0,708.0,,,,,,,,,,,,
60490a203e6da430a72118cb,Ag20Cu40Ti10Zr30,"E.S. Park, H.J. Chang, D.H. Kim, T. Ohkubo, K. Hono, Scripta Mater. 54(2006) 1569.",AM,Melt Casting,Rod,,,,,Carter,677.0,1125.0,10.1016/j.scriptamat.2006.01.023,3.0,708.0,,,,,,,,,,,,
60490a203e6da430a72118cc,Ag20Cu40Ti10Zr30,,,,,,,,,Lane,677.0,1125.0,10.1016/j.jallcom.2008.07.087,3.0,708.0,,,,,,,,,,,,
60490a203e6da430a72118cd,Ag20Cu40Zr40,,,,,,,,,Ben,698.0,1209.079,10.1007/978-3-642-03481-7,,,,,,,,,,,,,,
60490a203e6da430a72118ce,Ag20Cu5Gd10Mg65,"Park, E.S., Lee, J.Y., Kim, D.H.: J. Mater. Res. 20 (2005) 2379–2385.",AM,Melt Casting,Rod,,,,,Carter,467.5,709.0,10.1557/jmr.2005.0314,0.5,467.5,690.0,,,,,,,,,,,
60490a203e6da430a72118cf,Ag20Mg20Y60,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118d0,Ag20Mg30Y50,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118d1,Ag20Mg40Y40,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118d2,Ag20Mg50Y30,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118d3,Ag20Mg60Y20,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118d4,Ag20Mg70Y10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118d5,Ag21Cu42Fe37,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",AC,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118d6,Ag22Cu41Fe37,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",AC,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118d7,Ag22Cu51Fe27,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118d8,Ag23Cu10Fe67,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118d9,Ag24Cu31Fe45,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118da,Ag25Al10Mg65,"Inoue, A., Nakano, K., Bizen, Y., Masumoto, T., Chen, H.S.: Jpn. J. Appl. Phys. 27 (1988) L944-L947. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,DSC  TEM  XRD,Carter,,,10.1143/JJAP.27.L944,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118db,Ag25Al20Mg55,"Inoue, A., Nakano, K., Bizen, Y., Masumoto, T., Chen, H.S.: Jpn. J. Appl. Phys. 27 (1988) L944-L947. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,DSC  TEM  XRD,Carter,,,10.1143/JJAP.27.L944,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118dc,Ag25Ce6Cu69,"Inoue, A., Park, J., Masumoto, T.: Mater. Trans. JIM 35 (1994) 227-232. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,SEM  TEM  XRD ,Carter,,,10.2320/matertrans1989.35.227,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118dd,Ag25Cu20La55,"Zhang, W., Jia, F., Inoue, A.: Materials Transactions 48 (2007) 68–73.",AM,Melt Casting,Rod,,,,,Carter,384.0,752.0,10.2320/matertrans.48.68,,412.0,,,,,,,,,,,,
60490a203e6da430a72118de,Ag25Cu25Fe50,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118df,Ag25Cu25Ge50,"Mizutani, U., Yoshida, T.: Proc. 4th Int. Conf. Rapidly Quenched Met., Sendai, Masumoto,T., Suzuki, K. (eds.), The Japan Institute of Metals 2 (1982) 1319-1322.",AM,Deposition,Thin Film,Thickness,0.0002,, XRD,Carter,,,,,,,Radio Frequency Melting,Vacuum,,,,,,,,,
60490a203e6da430a72118e0,Ag25Cu25Ge50,"Mizutani, U., Sato, K., Sakamoto, I., Yonemitsu, K.: J. Phys. F 18 (1988) 1995-2007.",AM,Deposition,Thin Film,,,, EM  XRD,Carter,,,10.1088/0305-4608/18/9/018,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118e1,Ag25Cu35Ti10Zr30,"E.S. Park, H.J. Chang, D.H. Kim, T. Ohkubo, K. Hono, Scripta Mater. 54(2006) 1569.",AM,Melt Casting,Rod,,,,,Carter,677.0,1138.0,10.1016/j.scriptamat.2006.01.023,2.0,706.0,,,,,,,,,,,,
60490a203e6da430a72118e2,Ag25Cu35Ti10Zr30,,,,,,,,,Ben,677.0,1138.0,10.1016/j.jallcom.2008.07.087,2.0,706.0,,,,,,,,,,,,
60490a203e6da430a72118e3,Ag25Cu35Ti10Zr30,,,,,,,,,Lane,677.0,1138.0,10.1016/j.jallcom.2008.07.087,2.0,706.0,,,,,,,,,,,,
60490a203e6da430a72118e4,Ag25Cu35Zr40,,,,,,,,,Ben,,1220.177,10.1007/978-3-642-03481-7,,,,,,,,,,,,,,
60490a203e6da430a72118e5,Ag25Cu40Zr35,,,,,,,,,Ben,696.2587,694.4009,10.1007/978-3-642-03481-7,,744.1097,,,,,,,,,,,,
60490a203e6da430a72118e6,Ag25Gd10Mg65,"Park, E.S., Lee, J.Y., Kim, D.H.: J. Mater. Res. 20 (2005) 2379–2385.",AM,Melt Casting,Rod,,,,,Carter,475.0,738.0,10.1557/jmr.2005.0314,8.0,475.0,716.0,,,,,,,,,,,
60490a203e6da430a72118e7,Ag25Mg60Y15,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118e8,Ag25Mg65Y10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118e9,Ag25Mg70Y5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118ea,Ag26Cu23Fe51,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118eb,Ag26Cu44Fe30,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",AC,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118ec,Ag27Cu31Fe42,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118ed,Ag27Cu73,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118ee,Ag28.57Al35.71La35.71,"Zhang, T.: Doctor Thesis, Tohoku University, 1993. ",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.04,AXS SEM  TEM  XRD,Carter,,,,,,,Arc Melting,Ar-gas,,,,,,,,,
60490a203e6da430a72118ef,Ag28Cu30Fe42,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",AM,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118f0,Ag28Cu45Fe27,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",CR,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118f1,Ag29Cu30Fe41,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",AM,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118f2,Ag29Cu31Fe40,"Sumiyama, K., Nishi, K., Suzuki, K.: J. Phys. Condens. Matter 3 (1991) 9859-9869.",AC,Deposition,Thin Film,Thickness,.01-.03,,DSC XRD,Carter,,,10.1088/0953-8984/3/49/003,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a72118f3,Ag2Al14Co6Cu10La62Ni6,,,,,,,,,Lane,429.0,698.0,10.1016/j.jallcom.2008.07.087,16.0,471.0,,,,,,,,,,,,
60490a203e6da430a72118f4,Ag2Al14Co6Cu10La62Ni6,"Q.K. Jiang, G.Q. Zhang, L.Y. Chen, J.Z. Wu, H.G. Zhang, J.Z. Jiang, J.Alloys Comp. 424 (2006) 183. ",AM,Melt Casting,Rod,,,,,Carter,429.0,698.0,10.1016/j.jallcom.2006.07.109,16.0,471.0,,,,,,,,,,,,
60490a203e6da430a72118f5,Ag2Al14Cu22La62,"Q.K. Jiang, G.Q. Zhang, L.Y. Chen, J.Z. Wu, H.G. Zhang, J.Z. Jiang, J.Alloys Comp. 424 (2006) 183. ",AM,Melt Casting,Rod,,,,,Carter,401.0,722.0,10.1016/j.jallcom.2006.07.109,5.0,455.0,,,,,,,,,,,,
60490a203e6da430a72118f6,Ag2Al14Cu22La62,,,,,,,,,Ben,401.0,722.0,10.1016/j.jallcom.2008.07.087,5.0,455.0,,,,,,,,,,,,
60490a203e6da430a72118f7,Ag2Al14Cu22La62,,,,,,,,,Lane,401.0,722.0,10.1016/j.jallcom.2008.07.087,5.0,455.0,,,,,,,,,,,,
60490a203e6da430a72118f8,Ag2Al6Cu48Zr44,"Zhang, W., Zhang, Q., Qin, C., Inoue, A.: Journal of Materials Research. 24 (2009) 2935–2940.",AM,Melt Casting,Rod,,,,,Carter,704.0,1168.0,10.1557/jmr.2009.0344,12.0,788.0,,,,1910.0,,111.0,0.01,,,,,
60490a203e6da430a72118f9,Ag2Al6Cu50Zr42,"Zhang, W., Zhang, Q., Qin, C., Inoue, A.: Journal of Materials Research. 24 (2009) 2935–2940.",AM,Melt Casting,Rod,,,,,Carter,709.0,1194.0,10.1557/jmr.2009.0344,,802.0,,,,,,,,,,,,
60490a203e6da430a72118fa,Ag2Al7Cu43Zr48,"Zhang, G.Q., Li, X.J., Shao, M., Wang, L.N., Yang, J.L., Gao, L.P., Chen, L.Y., Liu, C.X.: Materials Science and Engineering A. 475 (2008) 124–127.",AM,Melt Casting,Rod,,,,,Carter,,,10.1016/j.msea.2007.05.039,,,,,,1930.0,,,3.0,,,,,
60490a203e6da430a72118fb,Ag2Al7Cu43Zr48,,,,,,,,,Ben,700.0,1152.0,10.1016/j.jallcom.2008.07.087,12.0,761.0,,,,,,,,,,,,
60490a203e6da430a72118fc,Ag2Al7Cu43Zr48,,,,,,,,,Lane,700.0,1152.0,10.1016/j.jallcom.2008.07.087,12.0,761.0,,,,,,,,,,,,
60490a203e6da430a72118fd,Ag2Al7Cu43Zr48,"G.Q. Zhang, Q.K. Jiang, L.Y. Chen, M. Shao, J.F. Liu, J.Z. Jiang, J. AlloysComp. 424 (2006) 176. ",AM,Melt Casting,Rod,,,,,Carter,700.0,1152.0,10.1016/j.jallcom.2006.06.088,12.0,761.0,,,,,,,,,,,,
60490a203e6da430a72118fe,Ag2Cu48Zr50,,,,,,,,,Lane,668.0,1192.0,10.1016/j.jallcom.2008.07.087,2.0,719.0,,,,,,,,,,,,
60490a203e6da430a72118ff,Ag2Cu48Zr50,,,,,,,,,Ben,668.0,1192.0,10.1016/j.jallcom.2008.07.087,2.0,719.0,,,,,,,,,,,,
60490a203e6da430a7211900,Ag2Cu48Zr50,"G. Duan, K.D. Blauwe, M.L. Lind, J.P. Schramm, W.L. Johnson, Scripta Mater. 58(2008) 159. ",AM,Melt Casting,Rod,,,,,Carter,668.0,1192.0,10.1016/j.scriptamat.2007.10.001,2.0,719.0,,,,,,,,,,,,
60490a203e6da430a7211901,Ag2Cu4P5Pd79Si10,,,,,,,,,Ben,613.0,1005.0,10.1016/j.jallcom.2008.07.087,5.0,684.0,,,,,,,,,,,,
60490a203e6da430a7211902,Ag2Cu4P5Pd79Si10,"L. Liu, X. Zhao, C. Ma, S. Pang, T. Zhang, J. Non-Cryst. Solids 352 (2006)",AM,Melt Casting,Rod,,,,,Carter,613.0,1005.0,10.1016/j.jnoncrysol.2006.09.025,5.0,684.0,,,,,,,,,,,,
60490a203e6da430a7211903,Ag2Cu4P5Pd79Si10,,,,,,,,,Lane,613.0,1005.0,10.1016/j.jallcom.2008.07.087,5.0,684.0,,,,,,,,,,,,
60490a203e6da430a7211904,Ag2Cu4P5Pd79Si10,,AM,Melt Casting,Rod,,,,,Carter,613.0,1005.0,10.1016/j.msea.2006.06.053,5.0,684.0,,,,,,,,,,,,
60490a203e6da430a7211905,Ag2Gd10Mg73Ni15,"Peng, H., Li, S. S., Qi, Y. P., & Huang, T. Y. (2011). Mg–Ni–Gd–Ag bulk metallic glass with improved glass-forming ability and mechanical properties. Intermetallics, 19(7), 829–832.",AM,Melt Casting,Rod,,,,,Carter,442.0,780.0,10.1016/j.intermet.2010.11.029,3.5,489.0,,,,,,,,,,,,
60490a203e6da430a7211906,Ag3.33Al14Co2Cu16.67La62Ni2,"Q.K. Jiang, G.Q. Zhang, L.Y. Chen, J.Z. Wu, H.G. Zhang, J.Z. Jiang, J.Alloys Comp. 424 (2006) 183. ",AM,Melt Casting,Rod,,,,,Carter,412.0,713.0,10.1016/j.jallcom.2006.07.109,16.0,472.0,,,,,,,,,,,,
60490a203e6da430a7211907,Ag3.3Al14Co2Cu16.7La62Ni2,,,,,,,,,Lane,412.0,713.0,10.1016/j.jallcom.2008.07.087,16.0,472.0,,,,,,,,,,,,
